ISO3 code,Economy,Indicator code,Indicator name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
ATG,Antigua and Barbuda,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4969,95.5589,94.54,96.2169,96.2487,95.9256,95.751,95.9625,97.3497,98.155,96.912,98.0385,96.2522,97.7041,98.397,97.9441,98.1726,98.6376,99.6556,99.522,98.1312,98.4753,99.9363,100.0,98.7238,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
ATG,Antigua and Barbuda,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9965,-1.5864,-2.3076,-1.8506,-2.092,-2.0231,-2.063,-2.1084,-2.1259,-2.018,-2.2396,-1.9675,-2.1075,-2.1931,-2.1115,-1.9067,-2.1218,-2.0145,-2.1453,-1.9666,-1.9753,-1.8357,-2.0786,-1.9773,-2.0458,-1.902,-2.1438,-1.9681,-2.0809,-2.0652,-2.0465,-2.0273,-2.0715,-2.0318,,
ATG,Antigua and Barbuda,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0257,23.0567,22.8023,20.7352,20.0047,22.6915,22.4926,23.3075,20.1126,20.5942,18.3993,20.1898,22.1934,19.9188,21.4993,20.1728,20.8646,18.577,20.3464,15.6518,19.7782,17.5328,21.7075,20.9847,20.4385,21.9401,18.1552,22.1196,20.8168,18.9837,20.962,17.5191,17.8618,18.1057,,
ATG,Antigua and Barbuda,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6189,-2.9379,2.7612,-0.9436,0.5848,-1.7224,-4.848,0.3787,-5.0771,-0.4681,-3.7173,4.6717,1.9819,-0.0321,2.8628,-2.4123,1.0622,0.203,0.3636,2.8844,1.5348,0.4253,-4.4337,-2.6966,-0.6032,-0.063,-3.122,5.7327,3.4945,1.2088,-0.1164,-0.827,-2.6763,-0.1028,,
ATG,Antigua and Barbuda,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6595,7.9097,8.6977,8.453,7.5767,8.1004,8.3238,9.4745,8.8089,7.8629,8.7736,7.757,9.072,8.2951,8.4838,9.1935,7.887,7.8321,8.2388,9.0498,7.7709,7.1145,8.305,8.8065,9.1307,8.299,8.3249,9.1076,7.5957,8.3364,8.6258,8.7552,8.2757,8.5478,,
AUS,Australia,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1175,34.9277,37.3012,34.5796,36.8122,37.7379,36.3091,37.4851,35.3687,37.031,38.8146,38.0581,36.7211,38.4926,39.6234,34.2443,40.8123,37.9717,39.6452,41.3387,36.3508,37.8253,38.8171,37.9767,43.1641,38.1306,38.8831,40.553,37.8899,39.6528,41.2291,40.0785,40.7074,39.9855,,
AUS,Australia,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4261,53.145,54.5416,53.4024,53.8179,54.4419,53.1222,55.7497,54.7996,56.1932,54.5513,56.8421,56.2578,56.3301,56.3249,56.1889,57.5981,57.0,55.564,56.4939,57.489,58.1357,58.0924,59.3629,57.0768,59.0026,57.6833,59.9955,59.5621,60.2234,59.4466,61.4113,61.4711,61.3545,,
AUS,Australia,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6281,1.7133,1.5589,1.7464,1.8416,1.7722,1.5561,1.6871,1.4885,1.7124,1.6978,1.4193,1.5043,1.6097,1.6076,1.4986,1.6904,1.6739,1.6204,1.553,1.7695,1.8423,1.5857,1.5702,1.7026,1.6007,1.627,1.7324,1.4146,1.8019,1.6524,1.5943,1.633,1.6392,,
AUS,Australia,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7272,37.4864,35.226,35.7485,36.4314,33.3923,35.5542,34.3626,35.9542,31.4132,34.3754,33.5398,35.0124,34.9891,33.1426,33.0558,33.878,32.6191,35.147,33.2502,29.3636,33.0818,32.0062,31.0371,31.5479,33.4881,35.237,33.6338,32.1743,33.6879,32.2354,31.8021,31.0325,30.0563,,
AUS,Australia,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2106,1.1593,0.5226,-0.2757,-1.6002,2.2848,-2.5286,2.7043,-1.7413,-1.1169,-2.9028,-0.4893,3.2025,2.0533,3.2103,2.0696,-1.995,-0.0628,-1.1863,4.0906,-2.2278,2.9984,2.9966,5.3383,-0.26,2.545,6.4683,-0.7799,-3.0734,-3.9358,2.546,-3.9437,-0.1666,1.8575,,
AUS,Australia,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3184,12.4386,12.337,12.8653,11.7497,11.8873,11.8395,12.6409,12.676,12.4514,12.8176,11.6368,13.0594,12.9875,12.5936,13.1167,11.3975,11.9636,11.8582,12.5866,11.7008,12.6046,12.9111,12.5734,12.3677,11.7319,11.8024,12.8506,12.6155,12.2063,12.0169,11.2129,11.6904,13.1815,,
AUT,Austria,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.713,16.8029,18.5888,14.2141,17.2434,18.8998,17.1989,23.0607,14.1367,19.7414,17.4283,19.4678,18.9566,16.7576,18.8319,14.8081,19.8804,19.4203,20.2513,21.2402,20.0092,19.7201,17.8118,18.2995,22.2474,22.8966,19.6977,20.4159,18.6647,22.9695,22.1048,24.8064,19.3173,20.4679,,
AUT,Austria,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.328,87.91,87.4703,87.1944,88.8479,88.9697,87.9098,89.9772,90.079,89.5002,89.7065,90.336,89.4534,90.4168,88.9209,91.594,89.8936,92.5955,91.3787,91.7235,91.6406,92.1624,93.7776,90.9026,94.1644,93.6632,92.6772,93.0326,95.4839,93.6364,93.7201,95.8027,95.4136,94.6425,,
AUT,Austria,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1013,-2.2503,-1.9951,-1.9999,-2.0634,-2.0838,-1.9159,-2.1273,-2.2691,-2.0733,-1.8769,-2.249,-2.1706,-2.0773,-2.1337,-2.2451,-1.9926,-1.8488,-2.1037,-2.2357,-2.3131,-2.0963,-1.9948,-2.0702,-2.1275,-2.198,-2.2583,-2.0271,-2.0176,-2.3127,-1.9365,-2.0584,-1.9593,-2.2883,,
AUT,Austria,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8367,88.5819,89.4796,91.3399,89.6245,88.1214,86.8658,90.1704,86.7983,90.6081,87.6588,90.3913,88.9438,87.6399,86.9863,87.174,88.2479,87.6411,86.5547,87.1169,87.4033,84.0123,87.8126,85.5758,85.2354,84.3544,84.1146,84.6922,85.5819,89.4953,85.6966,86.672,86.9261,86.442,,
AUT,Austria,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7815,-0.0131,6.6024,7.4931,-1.2315,0.415,2.2756,0.5638,4.24,1.1544,8.3877,5.9515,3.5065,5.5426,5.7399,1.5652,0.9346,3.1705,5.1292,3.3228,-0.9674,0.968,2.7902,2.7859,7.9065,-0.4899,4.2391,6.6979,8.6537,1.9641,4.2037,4.3995,3.4638,2.728,,
AUT,Austria,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5962,5.112,6.7192,6.4413,6.2669,7.4016,6.0407,6.1766,7.3739,5.9621,6.1031,6.3047,6.7985,6.4821,5.7319,6.1121,6.0745,6.3396,6.5911,6.5873,5.4902,6.9101,6.5045,7.0704,6.6003,6.9288,6.6114,7.0513,6.6393,6.3292,7.5144,6.8227,6.665,5.74,,
AZE,Azerbaijan,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8652,6.1772,6.0328,4.6635,6.3237,9.369,7.7326,4.2098,6.4188,5.1818,6.1664,6.2645,6.2865,4.8815,7.2865,6.5706,1.9829,12.0977,10.3193,7.5392,8.4794,6.2485,12.1332,12.6863,9.3552,11.2388,9.6923,6.8183,8.8181,10.0556,9.0327,9.6545,10.059,10.23,,
AZE,Azerbaijan,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0468,87.4065,87.9314,87.7273,89.7872,87.5705,90.4279,90.8641,89.7632,88.1725,90.2159,90.7036,90.1965,90.8428,92.7291,92.2869,91.2653,90.9769,92.2434,92.5842,93.402,92.8267,93.9142,95.3031,94.6574,94.2165,94.3585,94.4697,95.9495,94.7531,95.5412,95.796,95.6036,95.157,,
AZE,Azerbaijan,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.073,1.027,1.0943,0.9703,1.1808,0.9291,1.2397,0.8246,1.0865,1.0913,0.9388,1.0852,1.1878,0.7683,1.0946,0.7351,0.9184,1.2298,0.9645,0.8934,1.0105,1.2824,0.8145,0.9081,1.214,1.2572,1.0219,0.8856,1.2858,1.2256,1.1158,0.9368,1.0284,1.015,,
AZE,Azerbaijan,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4619,69.0621,68.1247,65.1095,68.7104,67.0353,67.5162,68.6054,64.6582,66.1919,65.3684,63.7338,66.5257,69.6929,63.0855,65.7172,66.6464,65.7902,65.3559,63.4968,65.7148,64.1505,61.9207,66.9175,66.4832,65.0431,65.2292,66.4171,65.0621,66.0016,64.1194,66.4536,64.8868,64.6167,,
AZE,Azerbaijan,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2044,3.6881,0.8908,1.375,0.9323,0.3051,8.2826,6.2991,7.7716,-0.0865,3.1489,-0.2631,1.2315,0.6754,6.0697,1.9801,5.6417,4.481,8.7298,-0.7279,6.1188,5.8368,0.5373,5.4885,3.8111,2.402,0.9109,1.1729,8.0952,2.9724,4.926,0.9935,1.0211,5.6757,,
AZE,Azerbaijan,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.584,4.0512,4.2758,4.3144,4.1692,4.4567,4.6052,4.6261,3.7659,4.1167,4.8561,4.7061,3.5723,4.4345,3.2696,4.2822,5.2076,3.7848,3.8416,4.6408,3.4874,3.9424,4.557,3.9416,4.1408,4.6309,4.4695,4.3922,4.0892,4.4438,4.1969,4.4877,4.0103,4.1675,,
BDI,Burundi,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6973,33.7572,32.3553,31.8992,34.7946,34.8527,36.143,33.865,35.6934,36.1289,36.0668,33.676,35.776,36.3555,35.7916,31.7543,36.3982,40.6523,35.6572,35.0711,37.424,37.452,39.3627,34.6115,38.74,38.6081,37.293,38.4046,39.9362,39.7719,35.8912,39.9676,38.3479,38.773,,
BDI,Burundi,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,42.6613,43.9849,43.2145,42.6359,43.4667,44.1744,45.2649,45.014,44.1011,47.0196,45.4933,46.5518,45.6601,46.4582,46.9531,47.506,47.6274,47.7292,47.0294,47.0741,48.0476,48.778,48.1033,49.3836,49.9436,48.2984,48.612,49.4192,50.0276,49.6118,51.3633,50.8707,50.813,,
BDI,Burundi,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6432,1.6576,1.8492,1.5596,1.937,1.7965,2.2047,2.0925,1.7937,1.8028,1.935,2.0199,1.619,1.6012,1.7409,1.8854,1.8751,1.9439,1.6716,1.5376,1.9185,1.7161,1.5733,1.8329,1.9107,1.8009,1.7606,1.7964,1.771,1.6538,1.7298,1.8781,1.8541,1.8357,,
BDI,Burundi,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4876,57.6281,54.5547,58.0081,59.8036,55.3691,56.6214,57.914,59.2196,56.588,56.142,54.147,57.1755,60.0035,57.2764,56.7469,57.1835,56.6037,55.3208,57.6953,56.719,56.3268,54.7573,58.0956,57.0574,55.151,57.4031,55.074,54.5673,54.5208,52.9237,56.2077,52.6736,53.4977,,
BDI,Burundi,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1999,0.7739,0.6132,0.1723,-1.6174,-1.9415,2.15,-0.3873,1.7799,-1.2241,1.4417,4.2472,2.4545,-0.042,1.632,0.3874,1.0087,0.175,0.5782,1.5193,-1.4944,-1.5507,-2.4823,-3.0116,-2.0542,1.3877,-1.2429,2.2731,1.0758,-3.9322,2.6265,3.016,-1.4956,2.0395,,
BDI,Burundi,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6522,4.1293,3.4482,3.1839,3.8891,4.0186,3.8817,3.4885,3.8805,4.2151,4.058,4.1717,3.7454,4.6664,3.4924,4.3243,4.6714,4.3209,3.9792,3.8163,4.5985,3.369,3.5954,3.8817,4.6993,4.2704,3.5965,3.9253,3.7733,3.7256,4.5699,3.3946,4.8849,4.4946,,
BEL,Belgium,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0603,29.1027,29.8787,27.4623,29.4293,31.6159,33.3707,28.7143,30.3476,30.926,28.587,32.7113,30.2306,31.4378,31.0747,30.5499,32.2645,31.9974,31.8349,31.2717,33.5176,36.3358,33.4584,35.3208,30.6981,33.9441,31.5838,30.9747,32.5998,36.6124,36.2786,35.0146,31.6132,34.436,,
BEL,Belgium,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3783,56.5273,55.1619,56.1747,57.0857,57.8159,55.88,57.7572,58.2514,59.0666,59.1912,59.353,58.497,57.8605,59.3225,60.6882,61.2517,60.9554,60.9804,61.1906,60.692,61.2829,62.9722,61.1329,63.4287,62.1293,63.6973,61.7615,63.6056,62.7975,62.5047,64.0617,64.9445,63.711,,
BEL,Belgium,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9681,1.137,1.1375,1.2138,1.262,1.1409,1.3707,1.1749,1.1065,0.9546,1.1165,1.1077,1.2633,1.2035,1.0065,1.1687,1.2286,1.3314,1.2545,1.2393,1.1552,1.1946,1.298,0.9881,1.1061,1.0553,1.1935,1.2957,1.0764,0.8612,1.0986,1.2576,1.2125,1.1994,,
BEL,Belgium,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7724,57.1938,59.8053,57.701,62.1485,59.6481,57.8414,57.7153,58.413,58.1131,60.0676,58.592,57.1349,60.988,58.1463,59.1456,57.0,58.3771,58.2191,54.8379,60.6153,59.4484,56.8366,55.699,57.7937,57.3224,57.6459,57.3198,57.7117,59.0433,57.6445,55.1379,58.6762,59.0133,,
BEL,Belgium,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3726,0.6837,4.0997,-1.7128,4.8753,2.122,8.3011,1.5559,-0.7305,2.3143,-1.4463,5.3702,-1.6703,3.5636,-1.7021,2.6917,7.6009,4.3941,1.3337,3.4144,3.5375,4.674,0.0753,4.9739,-3.2685,1.9177,2.2718,5.0758,3.549,-0.0215,1.03,3.9892,3.2948,2.0446,,
BEL,Belgium,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7872,11.3757,10.7688,10.9836,12.1126,10.3158,10.1017,11.4194,10.6883,10.8685,10.6371,10.8978,11.8269,11.4287,11.4588,10.3195,10.4521,9.6081,10.623,11.506,11.2861,10.9169,11.0165,10.6832,11.13,11.4106,10.2197,11.1775,11.4939,10.8201,11.378,12.435,10.9755,11.2243,,
BEN,Benin,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0914,15.08,15.7881,15.4072,13.1281,15.7303,18.3919,16.5148,17.6915,15.4435,17.5673,16.7761,14.4657,17.1546,14.6841,15.5518,17.3462,17.712,14.8891,19.5255,18.7116,16.3081,14.7924,17.7277,17.2757,18.5438,17.7413,14.6026,17.9908,18.3063,20.3349,17.8211,22.7249,15.6943,,
BEN,Benin,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4098,81.4315,82.5486,82.1748,83.2726,82.301,81.982,84.2473,83.2701,83.7882,84.8487,83.2853,84.8373,84.139,84.7552,85.1687,84.1607,84.9878,86.9418,86.8199,86.3108,86.8054,86.6255,88.1962,87.2006,87.7964,88.7777,87.489,89.6079,87.3865,90.1646,88.8128,89.1668,88.0989,,
BEN,Benin,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2493,1.1791,1.231,1.2874,1.4189,1.3288,1.3408,1.1725,1.1982,1.5198,1.2157,1.5027,1.2748,1.3042,1.4324,1.4566,1.2906,1.2573,1.2972,1.3445,1.4109,1.3044,1.3782,1.5005,1.3497,1.3413,1.1217,0.9882,1.3505,1.2925,1.2422,1.3331,1.2967,1.4393,,
BEN,Benin,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8377,51.5082,54.0338,52.1429,53.1784,51.5924,51.2538,52.2748,52.0878,52.7083,51.5056,49.074,51.0994,52.8593,51.1425,51.139,52.9081,50.2806,48.9544,50.9476,50.3823,49.5792,50.6855,51.6058,50.7746,51.169,53.3487,50.0342,50.8861,49.6247,49.039,49.3512,49.4304,50.6078,,
BEN,Benin,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.842,1.1792,1.9278,2.8115,3.9588,3.6282,6.1796,-3.0966,-2.998,1.7297,5.7126,-0.9448,-4.5497,4.3973,3.5785,0.2438,0.5055,0.545,3.2457,1.4036,4.2045,-4.1672,0.8272,0.1542,2.3285,1.6242,4.964,-1.679,3.0831,4.3652,7.611,1.7649,3.7805,-1.5403,,
BEN,Benin,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1985,11.8169,11.3917,11.9838,10.7078,11.6545,12.3289,11.6044,11.5328,11.3988,10.6091,12.0723,11.0891,11.6468,10.613,10.8048,12.1121,11.2209,12.1212,11.3554,10.4736,11.8406,11.0996,11.7439,11.4071,10.623,11.4767,12.4926,11.641,11.3658,11.9322,11.4999,11.4993,10.8487,,
BFA,Burkina Faso,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2863,49.0395,45.4465,50.1176,47.2352,45.7931,49.7139,47.295,49.5377,47.5851,48.199,49.4557,49.2004,44.7776,46.6761,50.9274,48.9544,48.3212,46.8015,47.5092,45.775,49.7661,48.9218,48.3355,50.2824,51.2966,54.905,47.8449,53.3374,53.1148,49.7604,51.8751,50.7034,52.14,,
BFA,Burkina Faso,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9975,63.5247,63.6971,63.1959,62.6029,63.8734,65.2555,63.3184,63.9461,65.1412,64.5024,64.9061,65.4513,64.9477,65.5109,67.1029,65.7443,65.7619,66.7861,68.1257,67.6326,67.6685,68.3257,67.1436,69.1859,69.3469,68.9627,70.3449,68.8882,70.9425,70.4138,70.2709,70.7743,70.9544,,
BFA,Burkina Faso,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2265,-2.5,-2.4644,-2.2485,-2.4444,-2.2648,-2.169,-2.4211,-2.2911,-2.5,-2.2823,-2.349,-2.3161,-2.4504,-2.5,-2.3125,-2.5,-2.411,-2.26,-2.3499,-2.1391,-2.2499,-2.4514,-2.3696,-2.3786,-2.5,-2.4858,-2.4402,-2.5,-2.3672,-2.4028,-2.5,-2.3244,-2.287,,
BFA,Burkina Faso,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5113,13.6047,14.8979,14.9511,14.3119,12.5339,14.1057,15.404,12.6358,16.5977,12.5823,13.3394,12.202,13.4657,10.4374,12.1517,11.2526,13.0138,14.2224,13.6198,9.0133,15.5539,12.8537,11.166,12.4865,12.4351,11.0905,12.3076,11.0196,11.2442,10.7414,9.5418,11.8295,12.4087,,
BFA,Burkina Faso,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9286,1.6912,0.4523,-1.6904,1.7406,-3.7524,-2.6102,-2.7691,2.3416,1.9984,0.8597,2.3213,-2.5568,0.5129,-0.6715,1.7586,-0.6466,-1.3209,0.9937,1.8319,-2.0294,-0.5113,-3.0047,-6.6037,0.1426,1.1637,0.2966,-5.2325,-1.2357,-5.9044,3.0657,-3.0737,2.7799,2.0061,,
BFA,Burkina Faso,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3687,13.2526,13.9942,13.3968,13.8702,13.5776,12.9284,12.7037,13.9323,13.5382,13.5424,14.1669,14.4057,13.6827,13.6487,14.069,13.1405,13.9306,14.0949,14.1591,12.8506,13.4383,13.3798,13.8689,14.0593,14.5673,13.5715,13.5702,14.3938,13.9673,14.4528,13.9633,13.2404,13.1524,,
BGD,Bangladesh,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0455,31.6226,32.8257,34.2972,32.4347,33.2242,29.8884,28.8856,33.0486,32.3338,31.8634,32.5732,32.5948,34.6661,34.8384,33.4869,34.2401,33.7266,31.9261,34.5116,30.3595,35.4063,31.0594,34.1701,32.0582,35.0053,33.9806,31.009,35.1899,33.3426,36.4108,34.8011,35.7393,33.1833,,
BGD,Bangladesh,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5856,67.9402,69.2425,70.149,68.413,70.1686,67.8214,68.8517,69.2901,69.2251,69.2902,71.1375,70.8858,71.6106,72.1095,72.0196,72.5833,72.2515,71.6075,73.6533,72.5858,72.5586,73.4148,73.0768,73.7232,74.5823,74.8358,74.0888,74.6669,76.1666,75.9542,77.4671,77.0012,77.2225,,
BGD,Bangladesh,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8713,2.1295,2.0315,1.9717,2.058,2.1513,2.0979,1.9324,2.1269,1.9613,2.0638,2.0014,2.0116,2.1298,1.913,2.2713,1.8193,1.9661,2.0823,2.108,2.0258,2.0309,2.0871,2.0101,2.205,2.1386,2.1426,1.9219,2.0283,2.0018,1.9172,2.0811,1.9733,2.1165,,
BGD,Bangladesh,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5846,28.6884,24.6853,26.2788,27.0576,24.9339,26.9885,23.7861,27.728,25.4911,24.4952,24.8611,26.4432,24.2732,23.9458,24.6575,23.1444,27.5607,23.9002,25.9173,24.904,23.033,24.4209,25.5258,23.9874,25.9795,25.6421,25.4082,23.2604,22.2501,22.8695,24.0042,24.4485,20.2925,,
BGD,Bangladesh,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3264,1.7419,0.6529,4.5749,2.4012,4.6222,0.8068,3.6904,5.4344,4.626,-1.3836,0.7125,0.4838,2.5699,3.0626,-0.7505,1.5163,-3.7031,4.9516,0.0658,1.4864,0.5726,4.2118,-5.747,1.3052,1.0822,0.2126,5.6623,-0.8716,3.2762,2.2374,4.5005,-0.3212,-0.4857,,
BGD,Bangladesh,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3924,16.057,15.0719,15.5747,16.0376,16.2633,15.5048,14.3872,16.106,15.2342,14.8357,14.4282,16.2514,15.9087,15.7315,16.5389,16.163,16.6525,15.148,15.8271,15.036,15.7297,15.7201,16.1577,15.8672,16.1561,16.1961,16.9218,15.6867,15.3739,15.9674,15.4432,16.5853,15.7028,,
BGR,Bulgaria,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1727,22.5112,25.0407,23.4384,22.6205,27.3846,22.4915,24.425,25.8085,21.3912,25.7644,22.8436,26.7494,23.3286,26.7894,27.7655,27.4267,26.3565,25.5413,25.001,29.2459,25.0549,24.5297,28.0846,25.3116,25.1537,24.3166,26.388,27.3384,28.14,29.7065,29.0076,27.7221,27.8575,,
BGR,Bulgaria,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4118,41.2718,40.6047,40.3784,40.2094,40.0975,42.0367,42.2161,42.4656,42.1508,43.6292,42.3664,43.7679,43.2227,43.017,44.2277,44.3314,44.5393,44.5687,44.7234,46.9144,46.2011,46.082,45.8431,46.8094,46.6681,46.5247,46.5108,46.939,44.7174,47.6722,47.3629,49.2778,48.2692,,
BGR,Bulgaria,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1939,-1.0572,-1.1768,-0.9944,-1.0163,-0.9363,-1.1461,-1.0472,-1.215,-0.9671,-0.989,-0.9917,-1.051,-1.0015,-0.8587,-1.0855,-1.0346,-1.1816,-1.1554,-1.0395,-0.9188,-1.082,-1.0796,-1.1001,-1.1154,-1.0158,-1.2309,-0.8975,-1.1311,-0.9646,-1.2036,-0.971,-0.9706,-1.0051,,
